tau,slice,series,n,sq
12,sel,s120,701,70.80087367142649
12,sel,b24x48,701,62.75334742636807
12,sel,b24x72,701,63.09603380859147
12,sel,b24x96,701,63.984036213828624
12,sel,b24x120,701,65.37767747012649
12,sel,b48x72,701,63.045375395471766
12,sel,b48x96,701,63.831083981528145
12,sel,b48x120,701,65.3590789969263
12,sel,b72x96,701,64.66489383967028
12,sel,b72x120,701,66.44244455489729
12,sel,b96x120,701,67.844533719096
12,sco,s24,400,40.6598754887987
12,sco,s48,400,42.29356265363512
12,sco,s72,400,41.19697806954165
12,sco,s96,400,41.2312467062285
12,sco,s120,400,42.08176358832655
12,sco,b24x48,400,41.091374011974025
12,sco,b24x72,400,40.4013342621336
12,sco,b24x96,400,40.23479781133992
12,sco,b24x120,400,40.31637322580106
12,sco,b48x72,400,41.55036877945882
12,sco,b48x96,400,41.285630986619225
12,sco,b48x120,400,41.76999682277294
12,sco,b72x96,400,40.86492938713049
12,sco,b72x120,400,41.30379853117527
12,sco,b96x120,400,41.17836707093223
15,sel,s24,698,64.62083842671166
15,sel,s48,698,63.55077795588527
15,sel,s72,698,64.84137089701488
15,sel,s96,698,67.80509798146815
15,sel,s120,698,70.80546811727157
15,sel,b24x48,698,63.860096851921284
15,sel,b24x72,698,64.24145113504255
15,sel,b24x96,698,65.48273937738423
15,sel,b24x120,698,65.9736016928313
15,sel,b48x72,698,63.89839544444717
15,sel,b48x96,698,64.9834096002341
15,sel,b48x120,698,65.59778707438628
15,sel,b72x96,698,65.90590281825595
15,sel,b72x120,698,66.85529366283163
15,sel,b96x120,698,68.52917783588892
15,sco,s24,400,39.75649126816121
15,sco,s48,400,41.998210291311246
15,sco,s72,400,40.65227254672269
15,sco,s96,400,40.82396842348014
15,sco,s120,400,42.316554341435996
15,sco,b24x48,400,40.52107855391691
15,sco,b24x72,400,39.73060968556139
15,sco,b24x96,400,39.589815064313555
15,sco,b24x120,400,40.03592936929671
15,sco,b48x72,400,41.144305841962094
15,sco,b48x96,400,40.98455616114019
15,sco,b48x120,400,41.759180901835194
15,sco,b72x96,400,40.416579631191205
15,sco,b72x120,400,41.13391119641389
15,sco,b96x120,400,41.1636935459569
18,sel,s24,695,65.76826628367465
18,sel,s48,695,63.621165544056275
18,sel,s72,695,65.04941602155843
18,sel,s96,695,69.74401229554286
18,sel,s120,695,71.21353889678663
18,sel,b24x48,695,64.50165665970003
18,sel,b24x72,695,64.95361113955634
18,sel,b24x96,695,66.92084801932884
18,sel,b24x120,695,66.68575196651314
18,sel,b48x72,695,64.04420215231677
18,sel,b48x96,695,65.88540892472668
18,sel,b48x120,695,65.70639484164577
18,sel,b72x96,695,66.93460400353929
18,sel,b72x120,695,67.11869956047539
18,sel,b96x120,695,69.78157127201978
18,sco,s24,400,40.34398601393947
18,sco,s48,400,43.50018496805877
18,sco,s72,400,42.17115680408885
18,sco,s96,400,41.29045283950975
18,sco,s120,400,43.426474346192194
18,sco,b24x48,400,41.55051500026116
18,sco,b24x72,400,40.77628538419653
18,sco,b24x96,400,40.161955659903924
18,sco,b24x120,400,40.96516818278781
18,sco,b48x72,400,42.64553455707319
18,sco,b48x96,400,42.03943906085409
18,sco,b48x120,400,43.09024855439556
18,sco,b72x96,400,41.44577018450221
18,sco,b72x120,400,42.45233475311466
18,sco,b96x120,400,42.027079400660256
21,sel,s24,692,67.29407722777711
21,sel,s48,692,64.56956074194566
21,sel,s72,692,65.17603812335688
21,sel,s96,692,68.42700402196488
21,sel,s120,692,71.42206390129952
21,sel,b24x48,692,65.71322488883067
21,sel,b24x72,692,65.66000958331787
21,sel,b24x96,692,66.81725908389684
21,sel,b24x120,692,67.32192912200124
21,sel,b48x72,692,64.56068527682575
21,sel,b48x96,692,65.68158542086732
21,sel,b48x120,692,66.279349589228
21,sel,b72x96,692,66.35944306753173
21,sel,b72x120,692,67.31024056773181
21,sel,b96x120,692,69.29125128337952
21,sco,s24,400,41.484996271641336
21,sco,s48,400,44.46331531198541
21,sco,s72,400,43.67232254777179
21,sco,s96,400,42.506044150640406
21,sco,s120,400,44.03071576423428
21,sco,b24x48,400,42.62813819107938
21,sco,b24x72,400,42.13171999484537
21,sco,b24x96,400,41.38705962638011
21,sco,b24x120,400,41.9540748853861
21,sco,b48x72,400,43.85485917092351
21,sco,b48x96,400,43.13930516077811
21,sco,b48x120,400,43.86127726948688
21,sco,b72x96,400,42.80032160130546
21,sco,b72x120,400,43.52365247597521
21,sco,b96x120,400,42.94587564664177
24,sel,s24,689,66.77551424718652
24,sel,s48,689,64.08057545019437
24,sel,s72,689,65.43043396175753
24,sel,s96,689,68.40263243207195
24,sel,s120,689,71.22710960624065
24,sel,b24x48,689,65.19203492564426
24,sel,b24x72,689,65.52796668519981
24,sel,b24x96,689,66.63096294052113
24,sel,b24x120,689,67.09804755147144
24,sel,b48x72,689,64.41689396296952
24,sel,b48x96,689,65.48967129434442
24,sel,b48x120,689,66.07658733111982
24,sel,b72x96,689,66.49004402381476
24,sel,b72x120,689,67.44828283648917
24,sel,b96x120,689,69.11651842692466
24,sco,s24,400,41.67568804926064
24,sco,s48,400,44.59610395893378
24,sco,s72,400,43.48691374943128
24,sco,s96,400,43.02332242512617
24,sco,s120,400,43.583095012720754
24,sco,b24x48,400,42.82665099146748
24,sco,b24x72,400,42.16598960856493
24,sco,b24x96,400,41.72823536583435
24,sco,b24x120,400,41.87915220652715
24,sco,b48x72,400,43.798860643544614
24,sco,b48x96,400,43.40210800353026
24,sco,b48x120,400,43.65757388544786
24,sco,b72x96,400,42.976819651174836
24,sco,b72x120,400,43.20538330612535
24,sco,b96x120,400,42.99406767612396
27,sel,s24,686,66.44896433376346
27,sel,s48,686,64.98252421070495
27,sel,s72,686,65.87920986414167
27,sel,s96,686,69.32138854317105
27,sel,s120,686,71.74632035203499
27,sel,b24x48,686,65.49108115141105
27,sel,b24x72,686,65.61445851512582
27,sel,b24x96,686,66.91860539785836
27,sel,b24x120,686,67.44996624098333
27,sel,b48x72,686,65.08784884259096
27,sel,b48x96,686,66.38328899623257
27,sel,b48x120,686,66.99356071652217
27,sel,b72x96,686,67.14983836475446
27,sel,b72x120,686,68.01670859405414
27,sel,b96x120,686,69.86911733046323
27,sco,s24,400,40.807977366768085
27,sco,s48,400,44.35385510646093
27,sco,s72,400,43.19573578709226
27,sco,s96,400,43.202431131249014
27,sco,s120,400,43.98633848077051
27,sco,b24x48,400,42.27444027190364
27,sco,b24x72,400,41.6159286853646
27,sco,b24x96,400,41.31664123638958
27,sco,b24x120,400,41.64396678789633
27,sco,b48x72,400,43.53717550612842
27,sco,b48x96,400,43.29323786295001
27,sco,b48x120,400,43.73647496242272
27,sco,b72x96,400,42.91067044054375
27,sco,b72x120,400,43.285198911430356
27,sco,b96x120,400,43.289834218272986
30,sel,s24,683,67.86728761221363
30,sel,s48,683,65.49997082648616
30,sel,s72,683,67.9199057600825
30,sel,s96,683,69.70231308468098
30,sel,s120,683,73.53587611141704
30,sel,b24x48,683,66.44219103653316
30,sel,b24x72,683,67.36120555735528
30,sel,b24x96,683,67.79052522978985
30,sel,b24x120,683,69.06705285552377
30,sel,b48x72,683,66.39963073809963
30,sel,b48x96,683,66.87112769449544
30,sel,b48x120,683,68.1999727711731
30,sel,b72x96,683,68.32418396893387
30,sel,b72x120,683,69.93399131080326
30,sel,b96x120,683,70.94068678912241
30,sco,s24,400,41.02468074640446
30,sco,s48,400,44.59150164686865
30,sco,s72,400,42.952740003119985
30,sco,s96,400,43.5313002730516
30,sco,s120,400,44.38183077857754
30,sco,b24x48,400,42.471873759052116
30,sco,b24x72,400,41.58469873950221
30,sco,b24x96,400,41.55828944765358
30,sco,b24x120,400,41.91185628660276
30,sco,b48x72,400,43.51044375749267
30,sco,b48x96,400,43.49269332195479
30,sco,b48x120,400,44.03276337918699
30,sco,b72x96,400,42.94715570056259
30,sco,b72x120,400,43.38748510375678
30,sco,b96x120,400,43.664538803896534
33,sel,s24,680,68.3359935449649
33,sel,s48,680,65.1095457323945
33,sel,s72,680,68.59139542801088
33,sel,s96,680,68.34527218398331
33,sel,s120,680,74.1413408447153
33,sel,b24x48,680,66.47043968875239
33,sel,b24x72,680,67.90535718273266
33,sel,b24x96,680,67.3369631546373
33,sel,b24x120,680,69.4777315551209
33,sel,b48x72,680,66.52841663899265
33,sel,b48x96,680,65.97313150709986
33,sel,b48x120,680,68.18447543156418
33,sel,b72x96,680,67.94602257843616
33,sel,b72x120,680,70.44484476148494
33,sel,b96x120,680,70.5138262828573
33,sco,s24,400,41.7847071508815
33,sco,s48,400,45.66093695207418
33,sco,s72,400,43.59852286212674
33,sco,s96,400,44.02287183240614
33,sco,s120,400,44.47454131397676
33,sco,b24x48,400,43.390691246152464
33,sco,b24x72,400,42.2731898510754
33,sco,b24x96,400,42.19889799898735
33,sco,b24x120,400,42.34077379051233
33,sco,b48x72,400,44.36924730492022
33,sco,b48x96,400,44.20111948957235
33,sco,b48x120,400,44.57818649712427
33,sco,b72x96,400,43.44565198732154
33,sco,b72x120,400,43.710471936177655
33,sco,b96x120,400,43.93866494323359
36,sel,s24,677,70.27103986260956
36,sel,s48,677,66.18970253039558
36,sel,s72,677,69.15892171836178
36,sel,s96,677,68.74069418639431
36,sel,s120,677,75.35043422859962
36,sel,b24x48,677,67.93515248258748
36,sel,b24x72,677,69.10732982702478
36,sel,b24x96,677,68.66528888613551
36,sel,b24x120,677,71.0335803281522
36,sel,b48x72,677,67.33725524621869
36,sel,b48x96,677,66.7921126239175
36,sel,b48x120,677,69.26610974299987
36,sel,b72x96,677,68.48032272579559
36,sel,b72x120,677,71.33374861548712
36,sel,b96x120,677,71.2297431006399
36,sco,s24,400,42.1073590128788
36,sco,s48,400,45.88143387908223
36,sco,s72,400,43.55668095941556
36,sco,s96,400,44.07557199024906
36,sco,s120,400,43.27085639292781
36,sco,b24x48,400,43.65621970985524
36,sco,b24x72,400,42.42640096412674
36,sco,b24x96,400,42.386193965754856
36,sco,b24x120,400,41.92257833666061
36,sco,b48x72,400,44.46694572835008
36,sco,b48x96,400,44.25682545871909
36,sco,b48x120,400,44.08396954177002
36,sco,b72x96,400,43.39301291692334
36,sco,b72x120,400,43.07237569239457
36,sco,b96x120,400,43.311455957769496
39,sel,s24,674,68.21380306789167
39,sel,s48,674,64.33647263886408
39,sel,s72,674,67.1669226414306
39,sel,s96,674,69.15048513603502
39,sel,s120,674,73.61236379148944
39,sel,b24x48,674,65.96296302714141
39,sel,b24x72,674,67.07071317677483
39,sel,b24x96,674,67.92344818258684
39,sel,b24x120,674,69.07558251940638
39,sel,b48x72,674,65.37364215885334
39,sel,b48x96,674,66.08793104882109
39,sel,b48x120,674,67.40020775821688
39,sel,b72x96,674,67.73898351156413
39,sel,b72x120,674,69.52642555495422
39,sel,b96x120,674,70.55410608680799
39,sco,s24,400,42.27909946982368
39,sco,s48,400,46.04137410683016
39,sco,s72,400,43.265202100123986
39,sco,s96,400,44.33512772143362
39,sco,s120,400,43.529863044130536
39,sco,b24x48,400,43.829748284809035
39,sco,b24x72,400,42.42719018374822
39,sco,b24x96,400,42.62599384066978
39,sco,b24x120,400,42.15854217536638
39,sco,b48x72,400,44.43258038636324
39,sco,b48x96,400,44.458375879146686
39,sco,b48x120,400,44.32183839176718
39,sco,b72x96,400,43.36624430622131
39,sco,b72x120,400,43.077291334150175
39,sco,b96x120,400,43.518188507371065
42,sel,s24,671,66.45476418970851
42,sel,s48,671,62.64020956983928
42,sel,s72,671,65.22831015950035
42,sel,s96,671,68.72768451766473
42,sel,s120,671,71.8834673492189
42,sel,b24x48,671,64.30227496821969
42,sel,b24x72,671,65.28942527347195
42,sel,b24x96,671,66.69445376003151
42,sel,b24x120,671,67.25980194657218
42,sel,b48x72,671,63.525855150971914
42,sel,b48x96,671,64.89343044092341
42,sel,b48x120,671,65.49662414134866
42,sel,b72x96,671,66.55308841126457
42,sel,b72x120,671,67.62880298626618
42,sel,b96x120,671,69.48332907949046
42,sco,s24,400,43.99186065476074
42,sco,s48,400,47.13166160750352
42,sco,s72,400,44.26851009795081
42,sco,s96,400,44.86296400164459
42,sco,s120,400,45.15956770276704
42,sco,b24x48,400,45.23636591140091
42,sco,b24x72,400,43.80108859528504
42,sco,b24x96,400,43.812240426604696
42,sco,b24x120,400,43.79695602099884
42,sco,b48x72,400,45.52245435423925
42,sco,b48x96,400,45.35030993644223
42,sco,b48x120,400,45.698733811478654
42,sco,b72x96,400,44.14598532747097
42,sco,b72x120,400,44.391047360724286
42,sco,b96x120,400,44.554409155595785
45,sel,s24,668,67.25520146201133
45,sel,s48,668,63.93295081567571
45,sel,s72,668,65.35689511322863
45,sel,s96,668,68.96267900072449
45,sel,s120,668,72.22413653598142
45,sel,b24x48,668,65.37601668592912
45,sel,b24x72,668,65.71504856285478
45,sel,b24x96,668,67.14464006434741
45,sel,b24x120,668,67.90973539692317
45,sel,b48x72,668,64.22975531981567
45,sel,b48x96,668,65.56007787549348
45,sel,b48x120,668,66.42494275935012
45,sel,b72x96,668,66.60925452436838
45,sel,b72x120,668,67.84346089101034
45,sel,b96x120,668,69.84201820005347
45,sco,s24,400,45.08173127485419
45,sco,s48,400,48.35336229979087
45,sco,s72,400,45.47887629588105
45,sco,s96,400,45.55781895691959
45,sco,s120,400,45.79118990316275
45,sco,b24x48,400,46.37330716724913
45,sco,b24x72,400,44.92321073367366
45,sco,b24x96,400,44.78862054767886
45,sco,b24x120,400,44.65950875458739
45,sco,b48x72,400,46.757252144230506
45,sco,b48x96,400,46.444214001080496
45,sco,b48x120,400,46.66619836900412
45,sco,b72x96,400,45.146594618214635
45,sco,b72x120,400,45.33245662635432
45,sco,b96x120,400,45.29197125577984
48,sel,s24,665,66.08564397751707
48,sel,s48,665,63.488919599494466
48,sel,s72,665,64.96365200268716
48,sel,s96,665,68.83083107659319
48,sel,s120,665,72.34507436003949
48,sel,b24x48,665,64.51915351696769
48,sel,b24x72,665,64.93770857375092
48,sel,b24x96,665,66.5122808562463
48,sel,b24x120,665,67.6716506416519
48,sel,b48x72,665,63.836943100394095
48,sel,b48x96,665,65.24764168703098
48,sel,b48x120,665,66.51301618628243
48,sel,b72x96,665,66.25305309855682
48,sel,b72x120,665,67.71857735081888
48,sel,b96x120,665,69.92007097632724
48,sco,s24,400,44.99856170349405
48,sco,s48,400,48.80102619900304
48,sco,s72,400,46.13102887329574
48,sco,s96,400,45.505124485853635
48,sco,s120,400,46.22932025763022
48,sco,b24x48,400,46.57800927484628
48,sco,b24x72,400,45.18133353211424
48,sco,b24x96,400,44.78144234064398
48,sco,b24x120,400,44.721728162459655
48,sco,b48x72,400,47.31143106644816
48,sco,b48x96,400,46.74157102862658
48,sco,b48x120,400,47.056949156471475
48,sco,b72x96,400,45.48130590512588
48,sco,b72x120,400,45.845951209665586
48,sco,b96x120,400,45.50310441796596
51,sel,s24,662,66.24410897290846
51,sel,s48,662,63.52082108633442
51,sel,s72,662,65.09448339154898
51,sel,s96,662,68.75054194057915
51,sel,s120,662,73.39444252938182
51,sel,b24x48,662,64.5677046211874
51,sel,b24x72,662,65.19772614181989
51,sel,b24x96,662,66.61777891593937
51,sel,b24x120,662,68.35399932948889
51,sel,b48x72,662,63.92743953205208
51,sel,b48x96,662,65.2629703484751
51,sel,b48x120,662,66.94622693090925
51,sel,b72x96,662,66.33974271509042
51,sel,b72x120,662,68.34224579706034
51,sel,b96x120,662,70.47601160147374
51,sco,s24,400,44.30131262143851
51,sco,s48,400,48.03892757908568
51,sco,s72,400,46.48597249190489
51,sco,s96,400,44.13833148437762
51,sco,s120,400,46.44888829924336
51,sco,b24x48,400,45.880188754383546
51,sco,b24x72,400,45.01676974934587
51,sco,b24x96,400,43.77925565512925
51,sco,b24x120,400,44.44787836742435
51,sco,b48x72,400,47.125013726383216
51,sco,b48x96,400,45.67279759159032
51,sco,b48x120,400,46.74873061456814
51,sco,b72x96,400,44.98854986546445
51,sco,b72x120,400,46.10532688198989
51,sco,b96x120,400,44.87656663834407
54,sel,s24,659,68.51944181978371
54,sel,s48,659,66.38594827393017
54,sel,s72,659,67.19503928439815
54,sel,s96,659,69.30430030957295
54,sel,s120,659,75.33440303626293
54,sel,b24x48,659,67.0977855713023
54,sel,b24x72,659,67.40133782882017
54,sel,b24x96,659,67.96966518253805
54,sel,b24x120,659,70.1576494341128
54,sel,b48x72,659,66.35958875766518
54,sel,b48x96,659,66.97700821516567
54,sel,b48x120,659,69.07631112167827
54,sel,b72x96,659,67.72869179083119
54,sel,b72x120,659,70.23539739221454
54,sel,b96x120,659,71.74060052614071
54,sco,s24,400,43.51330376105699
54,sco,s48,400,47.183509835753384
54,sco,s72,400,46.101336918885835
54,sco,s96,400,43.542169233150844
54,sco,s120,400,46.29138374532391
54,sco,b24x48,400,45.11004002081434
54,sco,b24x72,400,44.46357991334065
54,sco,b24x96,400,43.04735188555705
54,sco,b24x120,400,43.99861973544529
54,sco,b48x72,400,46.50216916982359
54,sco,b48x96,400,44.93941106910353
54,sco,b48x120,400,46.23978311151201
54,sco,b72x96,400,44.49216730436476
54,sco,b72x120,400,45.82323222937198
54,sco,b96x120,400,44.51231452684506
57,sel,s24,656,69.03541399678232
57,sel,s48,656,66.23845894432102
57,sel,s72,656,68.178721242733
57,sel,s96,656,70.12183635752432
57,sel,s120,656,76.20347070307601
57,sel,b24x48,656,67.25844365090283
57,sel,b24x72,656,68.08166126671479
57,sel,b24x96,656,68.5866642992666
57,sel,b24x120,656,70.65106419319343
57,sel,b48x72,656,66.72634916725102
57,sel,b48x96,656,67.30405955933512
57,sel,b48x120,656,69.36199354218051
57,sel,b72x96,656,68.66576797605396
57,sel,b72x120,656,71.15456880011737
57,sel,b96x120,656,72.53948814992899
57,sco,s24,400,44.715345693196944
57,sco,s48,400,48.15141553902163
57,sco,s72,400,46.56070760917309
57,sco,s96,400,45.35702603392167
57,sco,s120,400,47.1946727885053
57,sco,b24x48,400,46.212416395925445
57,sco,b24x72,400,45.31216141960722
57,sco,b24x96,400,44.54237809039054
57,sco,b24x120,400,45.08919784122827
57,sco,b48x72,400,47.18390203163226
57,sco,b48x96,400,46.34315604529636
57,sco,b48x120,400,47.178629571292376
57,sco,b72x96,400,45.58133551671891
57,sco,b72x120,400,46.43693374574709
57,sco,b96x120,400,45.92657475930997
60,sel,s24,653,66.9824648274349
60,sel,s48,653,65.14626944231767
60,sel,s72,653,68.05832815426453
60,sel,s96,653,71.14584650670687
60,sel,s120,653,76.34550913930873
60,sel,b24x48,653,65.74099972795352
60,sel,b24x72,653,67.01760346433645
60,sel,b24x96,653,68.08172051795857
60,sel,b24x120,653,69.88808273875793
60,sel,b48x72,653,66.09874117530151
60,sel,b48x96,653,67.14472796177829
60,sel,b48x120,653,68.94383486750459
60,sel,b72x96,653,69.02935689620678
60,sel,b72x120,653,71.20645869727792
60,sel,b96x120,653,73.17124464379715
60,sco,s24,400,46.21087016298253
60,sco,s48,400,49.25830982042546
60,sco,s72,400,47.875958122116785
60,sco,s96,400,45.63654463159029
60,sco,s120,400,48.051186267231486
60,sco,b24x48,400,47.51203638434603
60,sco,b24x72,400,46.68758533786495
60,sco,b24x96,400,45.465546159068396
60,sco,b24x120,400,46.2822212615985
60,sco,b48x72,400,48.369184340939526
60,sco,b48x96,400,47.045612748873175
60,sco,b48x120,400,48.14302874944105
60,sco,b72x96,400,46.454132013520635
60,sco,b72x120,400,47.48649144359007
60,sco,b96x120,400,46.4642829227556
63,sel,s24,650,68.04879701474
63,sel,s48,650,65.37490600374147
63,sel,s72,650,68.33996881067083
63,sel,s96,650,71.77456934949095
63,sel,s120,650,76.21745565143505
63,sel,b24x48,650,66.4115618945744
63,sel,b24x72,650,67.66792623376965
63,sel,b24x96,650,68.82313361211884
63,sel,b24x120,650,70.34565156022302
63,sel,b48x72,650,66.34867638147148
63,sel,b48x96,650,67.49698426275624
63,sel,b48x120,650,69.00756135282711
63,sel,b72x96,650,69.51686278841217
63,sel,b72x120,650,71.35699255445712
63,sel,b96x120,650,73.46410806919549
63,sco,s24,400,45.16340807656999
63,sco,s48,400,48.629093826625336
63,sco,s72,400,47.561445499971185
63,sco,s96,400,44.74674188322535
63,sco,s120,400,47.27627380462582
63,sco,b24x48,400,46.68613354121622
63,sco,b24x72,400,46.019887793915025
63,sco,b24x96,400,44.54083929108751
63,sco,b24x120,400,45.38760117575974
63,sco,b48x72,400,47.91280965513117
63,sco,b48x96,400,46.26642345237417
63,sco,b48x120,400,47.41279915570723
63,sco,b72x96,400,45.89199844517735
63,sco,b72x120,400,46.96079600055603
63,sco,b96x120,400,45.57730677977193
66,sel,s24,647,69.0372599289421
66,sel,s48,647,65.88001717027853
66,sel,s72,647,70.78330299733551
66,sel,s96,647,72.4801082409145
66,sel,s120,647,75.95996120693115
66,sel,b24x48,647,67.1059309038845
66,sel,b24x72,647,69.35500593122532
66,sel,b24x96,647,69.56274628553128
66,sel,b24x120,647,70.74877805884974
66,sel,b48x72,647,67.78082313426017
66,sel,b48x96,647,67.90727734854227
66,sel,b48x120,647,69.1530938367462
66,sel,b72x96,647,71.11690636213825
66,sel,b72x120,647,72.58291892156679
66,sel,b96x120,647,73.73399605819472
66,sco,s24,400,45.34873849240023
66,sco,s48,400,48.34937487111614
66,sco,s72,400,47.06934740152766
66,sco,s96,400,45.897778679631
66,sco,s120,400,46.73489084413714
66,sco,b24x48,400,46.6492251368724
66,sco,b24x72,400,45.873980421982836
66,sco,b24x96,400,45.133967531991246
66,sco,b24x120,400,45.163916107603534
66,sco,b48x72,400,47.55779746117154
66,sco,b48x96,400,46.66769727676727
66,sco,b48x120,400,46.96751221199192
66,sco,b72x96,400,46.175561747006036
66,sco,b72x120,400,46.4798060750977
66,sco,b96x120,400,45.874236224940006
69,sel,s24,644,68.2230666689342
69,sel,s48,644,64.93727713454986
69,sel,s72,644,69.20726227192651
69,sel,s96,644,71.93092431350772
69,sel,s120,644,74.86697314934861
69,sel,b24x48,644,66.21631837335434
69,sel,b24x72,644,68.20537224681614
69,sel,b24x96,644,68.99449470124625
69,sel,b24x120,644,70.08377291015246
69,sel,b48x72,644,66.51236030198831
69,sel,b48x96,644,67.04368026191392
69,sel,b48x120,644,68.21449819496705
69,sel,b72x96,644,70.01789715207185
69,sel,b72x120,644,71.40587037372875
69,sel,b96x120,644,72.94256100001616
69,sco,s24,400,47.026429154125616
69,sco,s48,400,48.95780341320509
69,sco,s72,400,47.00748566721306
69,sco,s96,400,46.64082164788146
69,sco,s120,400,47.36868423187989
69,sco,b24x48,400,47.83429617515028
69,sco,b24x72,400,46.722452249216474
69,sco,b24x96,400,46.37776954673019
69,sco,b24x120,400,46.33433306554599
69,sco,b48x72,400,47.8210723448015
69,sco,b48x96,400,47.36275053503347
69,sco,b48x120,400,47.55307243134746
69,sco,b72x96,400,46.500596406652406
69,sco,b72x120,400,46.74602840078897
69,sco,b96x120,400,46.56209501027883
72,sel,s24,641,68.79519216837915
72,sel,s48,641,66.28934014058672
72,sel,s72,641,69.69560978635937
72,sel,s96,641,71.94359391218269
72,sel,s120,641,74.59162841836654
72,sel,b24x48,641,67.15783609702834
72,sel,b24x72,641,68.7239051761484
72,sel,b24x96,641,69.3931295584804
72,sel,b24x120,641,70.32381279845112
72,sel,b48x72,641,67.45398669056948
72,sel,b48x96,641,67.8858372352539
72,sel,b48x120,641,68.8195803405753
72,sel,b72x96,641,70.37396407867466
72,sel,b72x120,641,71.60079931094742
72,sel,b96x120,641,72.80820588372288
72,sco,s24,400,46.77507165712149
72,sco,s48,400,48.6406152794652
72,sco,s72,400,47.624047195087655
72,sco,s96,400,46.47118661105713
72,sco,s120,400,47.832328131092225
72,sco,b24x48,400,47.552576051727755
72,sco,b24x72,400,46.873192358159784
72,sco,b24x96,400,46.186726135816315
72,sco,b24x120,400,46.47814026577057
72,sco,b48x72,400,47.9391393315006
72,sco,b48x96,400,47.13058122385123
72,sco,b48x120,400,47.6400016822612
72,sco,b72x96,400,46.74465922977038
72,sco,b72x120,400,47.332417406561575
72,sco,b96x120,400,46.71741802283343
75,sel,s24,638,70.06656631887132
75,sel,s48,638,66.31550980701805
75,sel,s72,638,69.44869304946184
75,sel,s96,638,72.41330379085744
75,sel,s120,638,73.82638142262533
75,sel,b24x48,638,67.82543938376085
75,sel,b24x72,638,69.27158065648577
75,sel,b24x96,638,70.2527729304822
75,sel,b24x120,638,70.46527680506165
75,sel,b48x72,638,67.44339184242513
75,sel,b48x96,638,68.29196172046937
75,sel,b48x120,638,68.47366175637438
75,sel,b72x96,638,70.48348064549629
75,sel,b72x120,638,70.96524826313396
75,sel,b96x120,638,72.65534385736485
75,sco,s24,400,46.40284897090828
75,sco,s48,400,48.04540007010739
75,sco,s72,400,46.74586572014862
75,sco,s96,400,46.027963454228015
75,sco,s120,400,46.426755295080454
75,sco,b24x48,400,47.06211092960949
75,sco,b24x72,400,46.22798637787227
75,sco,b24x96,400,45.73087158684067
75,sco,b24x120,400,45.65887939994029
75,sco,b48x72,400,47.195747573486294
75,sco,b48x96,400,46.61073814516823
75,sco,b48x120,400,46.712556008647354
75,sco,b72x96,400,46.1005511269105
75,sco,b72x120,400,46.23801762126347
75,sco,b96x120,400,45.793838006239625
78,sel,s24,635,72.02165952053441
78,sel,s48,635,68.23065852307168
78,sel,s72,635,70.71099795532882
78,sel,s96,635,72.56994471683807
78,sel,s120,635,74.7878515812859
78,sel,b24x48,635,69.72046790063027
78,sel,b24x72,635,70.83610136707784
78,sel,b24x96,635,71.34284683537336
78,sel,b24x120,635,71.83905315492282
78,sel,b48x72,635,69.07307218038977
78,sel,b48x96,635,69.46900724318392
78,sel,b48x120,635,69.93038075671404
78,sel,b72x96,635,71.25312778677096
78,sel,b72x120,635,72.02413371922505
78,sel,b96x120,635,73.26345788050978
78,sco,s24,400,48.15117471405847
78,sco,s48,400,49.01920405877091
78,sco,s72,400,47.2117429421849
78,sco,s96,400,47.329081022345505
78,sco,s120,400,47.21023471810262
78,sco,b24x48,400,48.42190088976537
78,sco,b24x72,400,47.37190693478192
78,sco,b24x96,400,47.24322792006516
78,sco,b24x120,400,46.9750929729778
78,sco,b48x72,400,47.93410758237604
78,sco,b48x96,400,47.76986311790532
78,sco,b48x120,400,47.633242914335
78,sco,b72x96,400,46.971435490485945
78,sco,b72x120,400,46.87556866258383
78,sco,b96x120,400,46.85655294565876
81,sel,s24,632,72.70363481448248
81,sel,s48,632,68.68973147861082
81,sel,s72,632,71.2991882313308
81,sel,s96,632,72.51809511092353
81,sel,s120,632,75.87362753598195
81,sel,b24x48,632,70.2929764927205
81,sel,b24x72,632,71.37289724164913
81,sel,b24x96,632,71.63296188855085
81,sel,b24x120,632,72.71327816749289
81,sel,b48x72,632,69.58907057060219
81,sel,b48x96,632,69.67517282437167
81,sel,b48x120,632,70.81752079233753
81,sel,b72x96,632,71.52370464728243
81,sel,b72x120,632,72.88252444356023
81,sel,b96x120,632,73.74920588172351
81,sco,s24,400,49.388942078907576
81,sco,s48,400,50.98133940736166
81,sco,s72,400,48.46984350503055
81,sco,s96,400,49.08586035697081
81,sco,s120,400,48.83636301851679
81,sco,b24x48,400,50.00609441813343
81,sco,b24x72,400,48.65963999278125
81,sco,b24x96,400,48.79065292781796
81,sco,b24x120,400,48.48768409402013
81,sco,b48x72,400,49.55568480440057
81,sco,b48x96,400,49.63817464400467
81,sco,b48x120,400,49.4739804442024
81,sco,b72x96,400,48.43539486361989
81,sco,b72x120,400,48.345137637481045
81,sco,b96x120,400,48.55928466430208
84,sel,s24,629,73.96941288450293
84,sel,s48,629,70.66718435687403
84,sel,s72,629,72.7245761963338
84,sel,s96,629,71.82175377106559
84,sel,s120,629,76.76502702257451
84,sel,b24x48,629,71.90302865954607
84,sel,b24x72,629,72.79540612291193
